                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     140                                      822                  1.0000000000000000E+000                  1.8700000000000001E-002                  8.9313538802250481E+009                  2.3222233985266499E+007                  5.7839612150581979E+003                  1.5290241492670531E+000                  1.2314296013005130E+000                 -8.1607986265408716E-001                  3.3371888784138287E-004                  1.1531020487409430E-012                  9.8036276926910615E-001                  5.4185901207121458E-005                  9.7328404145326213E-003                  3.4853691061283811E-003                  2.0406560404186919E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.2270174581009607E-001                  8.5825787787880184E-004                  3.5762713595946816E-001                  2.1578800735496725E-003                  2.3690164766151608E-003                  8.5338863629265925E-003                  1.9462419151479774E-003                  2.9336762237147009E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3676388839393425E+004                  1.2507110145350482E+007                  6.5401190718887987E+009                  1.5291828092208231E+000                  1.5291828092208231E+000                  3.2782269000078040E-037                  6.1653474469501292E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.8185209321058995E+017                               "r24.03.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20240603"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.0000000000000000E+000                  9.0409589020734371E-002                  3.7623400633927826E+000                 -6.9277932074405459E+000                  4.6645144190654344E+000                  7.6268808371304708E-001                  2.2153962610790623E-001                  1.5772290179046689E-002                  2.0569563882488378E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999949996E-001                  9.0409126267476603E-002                  3.7625986604742496E+000                 -6.9259952060923604E+000                  4.6665714775797422E+000                  7.6268808371304708E-001                  2.2153962610790623E-001                  1.5772290179046689E-002                  2.0654928231285309E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999887501E-001                  9.0408550213662772E-002                  3.7628876248456860E+000                 -6.9240104329440504E+000                  4.6688457405981776E+000                  7.6268808371304708E-001                  2.2153962610790623E-001                  1.5772290179046689E-002                  2.0749571515780821E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999825007E-001                  9.0407976784194460E-002                  3.7633234558433171E+000                 -6.9210578400407536E+000                  4.6722349771893743E+000                  7.6268808371304708E-001                  2.2153962610790623E-001                  1.5772290179046689E-002                  2.0891168136839127E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999999699996E-001                  9.0406837689107622E-002                  3.7642049307003891E+000                 -6.9152408229277267E+000                  4.6789351886527850E+000                  7.6268808371304708E-001                  2.2153962610790623E-001                  1.5772290179046689E-002                  2.1172966913807236E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999999450007E-001                  9.0404589783667236E-002                  3.7651824428539107E+000                 -6.9090764511956069E+000                  4.6860791146865841E+000                  7.6268808371304708E-001                  2.2153962610790623E-001                  1.5772290179046689E-002                  2.1475743115445816E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999999293754E-001                  9.0403204626247860E-002                  3.7661354461220791E+000                 -6.9032713837778159E+000                  4.6928392846427371E+000                  7.6268808371304708E-001                  2.2153962610790623E-001                  1.5772290179046689E-002                  2.1764829453549607E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999999059375E-001                  9.0401154453397373E-002                  3.7671097018284256E+000                 -6.8975912358887808E+000                  4.6994959622619126E+000                  7.6268808371304708E-001                  2.2153962610790623E-001                  1.5772290179046689E-002                  2.2051461923395000E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999998903122E-001                  9.0399805415438711E-002                  3.7680977516589134E+000                 -6.8920254353696881E+000                  4.7060522284259250E+000                  7.6268808371304708E-001                  2.2153962610790623E-001                  1.5772290179046689E-002                  2.2335986090179331E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
